responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
13267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,34," unit, ",873,219,3191903.0999999046,203.03125,862.5,223.03125,901.53125,3,7,,,,,,,,,advanced,2,,,,,,,,,,,,,,
13311,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,34," unit, ",881,219,3191947.1999998093,203.03125,862.5,223.03125,901.53125,3,7,,,,,,,,,advanced,2,,,,,,,,,,,,,,
13359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,34," unit, ",898,219,3191994.7999999523,203.03125,862.5,223.03125,901.53125,3,7,,,,,,,,,advanced,2,,,,,,,,,,,,,,
13364,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,34," unit, ",863,218,,193.03125,862.5,233.03125,901.53125,3,7,hover,150.5,150.5,0.9095276220976781,0.64921875,153,,,advanced,2,,,,,,,,,,,,,,
13412,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,35, eight ,919,219,3192048.5999999046,203.03125,901.53125,223.03125,945.578125,3,8,,,,,,,,,advanced,2,,,,,,,,,,,,,,
13457,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,35, eight ,920,219,3192093.0999999046,203.03125,901.53125,223.03125,945.578125,3,8,,,,,,,,,advanced,2,,,,,,,,,,,,,,
13508,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,35, eight ,920,219,3192144.399999857,203.03125,901.53125,223.03125,945.578125,3,8,,,,,,,,,advanced,2,,,,,,,,,,,,,,
13563,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,35, eight ,928,219,3192199.0999999046,203.03125,901.53125,223.03125,945.578125,3,8,,,,,,,,,advanced,2,,,,,,,,,,,,,,
13610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,35, eight ,941,219,3192246.399999857,203.03125,901.53125,223.03125,945.578125,3,8,,,,,,,,,advanced,2,,,,,,,,,,,,,,
13655,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,35, eight ,943,219,3192291.6999998093,203.03125,901.53125,223.03125,945.578125,3,8,,,,,,,,,advanced,2,,,,,,,,,,,,,,
13712,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,35, eight ,945,219,3192348.1999998093,203.03125,901.53125,223.03125,945.578125,3,8,,,,,,,,,advanced,2,,,,,,,,,,,,,,
13713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,35, eight ,911,219,,193.03125,901.53125,233.03125,945.578125,3,8,hover,349.19999980926514,349.19999980926514,0.9868747782901738,0.64921875,153,,,advanced,2,,,,,,,,,,,,,,
13760,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,36, or ,949,219,3192396.2999999523,203.03125,945.578125,223.03125,966.59375,3,9,,,,,,,,,advanced,2,,,,,,,,,,,,,,
13812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,36, or ,952,219,3192447.6999998093,203.03125,945.578125,223.03125,966.59375,3,9,,,,,,,,,advanced,2,,,,,,,,,,,,,,
13860,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,36, or ,962,219,3192495.6999998093,203.03125,945.578125,223.03125,966.59375,3,9,,,,,,,,,advanced,2,,,,,,,,,,,,,,
13880,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,36, or ,947,219,,193.03125,945.578125,233.03125,966.59375,3,9,hover,166.60000014305115,166.60000014305115,0.9241635687732342,0.64921875,153,,,advanced,2,,,,,,,,,,,,,,
13909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,37, nine ,972,219,3192544.7999999523,203.03125,966.59375,223.03125,1005.640625,3,10,,,,,,,,,advanced,2,,,,,,,,,,,,,,
13965,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,37, nine ,972,219,3192601.1999998093,203.03125,966.59375,223.03125,1005.640625,3,10,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14013,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,37, nine ,977,219,3192648.899999857,203.03125,966.59375,223.03125,1005.640625,3,10,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,37, nine ,984,219,3192696.0999999046,203.03125,966.59375,223.03125,1005.640625,3,10,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14108,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,37, nine ,989,219,3192744.0999999046,203.03125,966.59375,223.03125,1005.640625,3,10,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14162,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,37, nine ,993,219,3192798.399999857,203.03125,966.59375,223.03125,1005.640625,3,10,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,37, nine ,998,219,3192839.899999857,203.03125,966.59375,223.03125,1005.640625,3,10,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,37, nine ,998,220,3192889.5,203.03125,966.59375,223.03125,1005.640625,3,10,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14297,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,37, nine ,971,219,,193.03125,966.59375,233.03125,1005.640625,3,10,hover,416.7000000476837,416.7000000476837,0.9323729491796718,0.67421875,153,,,advanced,2,,,,,,,,,,,,,,
14302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,38, individuals. ,1010,222,3192938.2999999523,203.03125,1005.640625,223.03125,1099.375,3,11,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,38, individuals. ,1038,222,3192998.0999999046,203.03125,1005.640625,223.03125,1099.375,3,11,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,38, individuals. ,1051,222,3193046.5999999046,203.03125,1005.640625,223.03125,1099.375,3,11,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14452,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,38, individuals. ,1054,222,3193088.1999998093,203.03125,1005.640625,223.03125,1099.375,3,11,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14502,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,38, individuals. ,1060,222,3193138.5,203.03125,1005.640625,223.03125,1099.375,3,11,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,38, individuals. ,1066,222,3193188.399999857,203.03125,1005.640625,223.03125,1099.375,3,11,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14610,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,38, individuals. ,1073,222,3193246.6999998093,203.03125,1005.640625,223.03125,1099.375,3,11,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,38, individuals. ,1094,222,3193295.399999857,203.03125,1005.640625,223.03125,1099.375,3,11,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14665,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,38, individuals. ,1010,222,,193.03125,1005.640625,233.03125,1099.375,3,11,hover,367.69999980926514,367.69999980926514,0.942657109518253,0.72421875,153,,,advanced,2,,,,,,,,,,,,,,
14713,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,39, This ,1112,222,3193349,203.03125,1099.375,223.03125,1138.390625,3,12,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14755,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,39, This ,1112,222,3193390.6999998093,203.03125,1099.375,223.03125,1138.390625,3,12,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14813,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,39, This ,1117,221,3193448.899999857,203.03125,1099.375,223.03125,1138.390625,3,12,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,39, This ,1121,221,3193488.6999998093,203.03125,1099.375,223.03125,1138.390625,3,12,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14909,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,39, This ,1129,219,3193544.7999999523,203.03125,1099.375,223.03125,1138.390625,3,12,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,39, This ,1132,219,3193599.2999999523,203.03125,1099.375,223.03125,1138.390625,3,12,,,,,,,,,advanced,2,,,,,,,,,,,,,,
14997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,39, This ,1106,222,,193.03125,1099.375,233.03125,1138.390625,3,12,hover,332.5,332.5,0.9387264717661193,0.62421875,153,,,advanced,2,,,,,,,,,,,,,,
15012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,40," year, ",1139,218,3193648.5999999046,203.03125,1138.390625,223.03125,1182.421875,3,13,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15060,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,40," year, ",1147,218,3193696.0999999046,203.03125,1138.390625,223.03125,1182.421875,3,13,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15116,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,40," year, ",1149,218,3193752.399999857,203.03125,1138.390625,223.03125,1182.421875,3,13,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15160,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,40," year, ",1156,218,3193796.5999999046,203.03125,1138.390625,223.03125,1182.421875,3,13,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15209,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,40," year, ",1164,218,3193845.1999998093,203.03125,1138.390625,223.03125,1182.421875,3,13,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15263,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,40," year, ",1169,218,3193899.1999998093,203.03125,1138.390625,223.03125,1182.421875,3,13,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,40," year, ",1169,218,3193940.6999998093,203.03125,1138.390625,223.03125,1182.421875,3,13,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,40," year, ",1167,218,3193990.2999999523,203.03125,1138.390625,223.03125,1182.421875,3,13,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,40," year, ",1150,219,3194046.399999857,203.03125,1138.390625,223.03125,1182.421875,3,13,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15430,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,40," year, ",1139,218,,193.03125,1138.390625,233.03125,1182.421875,3,13,hover,433.60000014305115,433.60000014305115,0.10468417317246274,0.67421875,153,,,advanced,2,,,,,,,,,,,,,,
15459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,39, This ,1132,222,3194095.399999857,203.03125,1099.375,223.03125,1138.390625,3,12,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15514,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,39, This ,1128,222,3194150.0999999046,203.03125,1099.375,223.03125,1138.390625,3,12,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15555,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,39, This ,1127,222,3194191.1999998093,203.03125,1099.375,223.03125,1138.390625,3,12,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15605,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,39, This ,1127,222,3194241,203.03125,1099.375,223.03125,1138.390625,3,12,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15662,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,39, This ,1127,222,3194298.0999999046,203.03125,1099.375,223.03125,1138.390625,3,12,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15710,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,39, This ,1127,222,3194346.1999998093,203.03125,1099.375,223.03125,1138.390625,3,12,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15765,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,39, This ,1134,222,3194401.1999998093,203.03125,1099.375,223.03125,1138.390625,3,12,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15780,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,39, This ,1138,222,,193.03125,1099.375,233.03125,1138.390625,3,12,hover,349.5,349.5,0.8874649579495395,0.72421875,153,,,advanced,2,,,,,,,,,,,,,,
15811,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,40," year, ",1152,222,3194447.5,203.03125,1138.390625,223.03125,1182.421875,3,13,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15829,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,40," year, ",1141,222,,193.03125,1138.390625,233.03125,1182.421875,3,13,hover,49.700000047683716,49.700000047683716,0.6951738821859474,0.72421875,153,,,advanced,2,,,,,,,,,,,,,,
15847,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,41, we ,1199,222,,193.03125,1182.421875,233.03125,1210.4375,3,14,hover,17.09999990463257,17.09999990463257,0.5917456776352482,0.72421875,153,,,advanced,2,,,,,,,,,,,,,,
15859,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,42, have ,1213,222,3194494.6999998093,203.03125,1210.4375,223.03125,1249.484375,3,15,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15913,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,42, have ,1227,222,3194548.7999999523,203.03125,1210.4375,223.03125,1249.484375,3,15,,,,,,,,,advanced,2,,,,,,,,,,,,,,
15961,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,42, have ,1222,222,3194597.5,203.03125,1210.4375,223.03125,1249.484375,3,15,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16015,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,42, have ,1211,222,3194651.6999998093,203.03125,1210.4375,223.03125,1249.484375,3,15,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16031,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,42, have ,1213,222,,193.03125,1210.4375,233.03125,1249.484375,3,15,hover,183.79999995231628,183.79999995231628,0.014405762304921969,0.72421875,153,,,advanced,2,,,,,,,,,,,,,,
16053,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,41, we ,1210,222,3194689.2999999523,203.03125,1182.421875,223.03125,1210.4375,3,14,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16104,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,41, we ,1210,222,3194739.7999999523,203.03125,1182.421875,223.03125,1210.4375,3,14,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,41, we ,1210,221,3194788.0999999046,203.03125,1182.421875,223.03125,1210.4375,3,14,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16165,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,41, we ,1210,222,,193.03125,1182.421875,233.03125,1210.4375,3,14,hover,133.60000014305115,133.60000014305115,0.9843837144450641,0.69921875,153,,,advanced,2,,,,,,,,,,,,,,
16207,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,42, have ,1213,220,3194843.0999999046,203.03125,1210.4375,223.03125,1249.484375,3,15,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16259,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,42, have ,1215,219,3194895.399999857,203.03125,1210.4375,223.03125,1249.484375,3,15,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16305,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,42, have ,1215,219,3194940.899999857,203.03125,1210.4375,223.03125,1249.484375,3,15,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16329,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,42, have ,1211,220,,193.03125,1210.4375,233.03125,1249.484375,3,15,hover,165.09999990463257,165.09999990463257,0.040016006402561026,0.64921875,153,,,advanced,2,,,,,,,,,,,,,,
16362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,41, we ,1198,220,3194998,203.03125,1182.421875,223.03125,1210.4375,3,14,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16379,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,41, we ,1208,219,,193.03125,1182.421875,233.03125,1210.4375,3,14,hover,50.09999990463257,50.09999990463257,0.2704963747908533,0.69921875,153,,,advanced,2,,,,,,,,,,,,,,
16409,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,40," year, ",1170,222,3195045.399999857,203.03125,1138.390625,223.03125,1182.421875,3,13,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16459,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,40," year, ",1169,222,3195095.2999999523,203.03125,1138.390625,223.03125,1182.421875,3,13,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16516,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,40," year, ",1178,222,3195151.7999999523,203.03125,1138.390625,223.03125,1182.421875,3,13,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16530,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,40," year, ",1176,222,,193.03125,1138.390625,233.03125,1182.421875,3,13,hover,150.60000014305115,150.60000014305115,0.8995741660752307,0.72421875,153,,,advanced,2,,,,,,,,,,,,,,
16561,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,41, we ,1187,222,3195197.5,203.03125,1182.421875,223.03125,1210.4375,3,14,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16612,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,41, we ,1195,222,3195248.5999999046,203.03125,1182.421875,223.03125,1210.4375,3,14,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16659,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,41, we ,1206,219,3195295.6999998093,203.03125,1182.421875,223.03125,1210.4375,3,14,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16680,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,41, we ,1183,222,,193.03125,1182.421875,233.03125,1210.4375,3,14,hover,149.89999985694885,149.89999985694885,0.9486893474623536,0.62421875,153,,,advanced,2,,,,,,,,,,,,,,
16708,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,42, have ,1214,217,3195344.5,203.03125,1210.4375,223.03125,1249.484375,3,15,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16763,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,42, have ,1216,217,3195398.7999999523,203.03125,1210.4375,223.03125,1249.484375,3,15,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16814,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,42, have ,1216,217,3195449.6999998093,203.03125,1210.4375,223.03125,1249.484375,3,15,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16861,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,3,adv,19,2,33,34,42, have ,1216,217,3195497.0999999046,203.03125,1210.4375,223.03125,1249.484375,3,15,,,,,,,,,advanced,2,,,,,,,,,,,,,,
16897,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,3,adv,19,2,33,34,42, have ,1213,217,,193.03125,1210.4375,233.03125,1249.484375,3,15,hover,216.70000004768372,216.70000004768372,0.014405762304921969,0.59921875,153,,,advanced,2,,,,,,,,,,,,,,
