responseTime,ProlificId,ProlificID,SubjectId,SubjectID,study_key,source,demo_age,demo_country,demo_native_language,demo_other_languages,demo_other_languages_parsed,demo_exposure_pcts,demo_exposure_total_pct,demo_read_pcts,demo_read_total_pct,demo_speak_pcts,demo_speak_total_pct,demo_formal_education_years,demo_years_current_institution,demo_highest_education,demo_native_speaking,demo_native_understanding,demo_native_reading,demo_english_speaking,demo_english_understanding,demo_english_reading,demo_english_acquire_start_age,demo_english_fluent_age,demo_english_read_start_age,demo_english_read_fluent_age,demo_other_english_test,demo_other_english_test_score,cambridge_item,cambridge_selected,cambridge_correct_answer,cambridge_item_correct,cambridge_score,cambridge_max,cambridge_cefr,onestop_level_pair,onestop_level_block_order,onestop_level_assignment_rule,onestop_reading_article_count,onestop_reading_trial_count,onestop_article_selection_mode,onestop_manual_article_numbers,recordType,Experiment,Condition,onestop_level,onestop_article_number,onestop_paragraph_number,ItemId,presentation_order,Index,Word,mousePositionX,mousePositionY,sampleTimeMs,wordPositionTop,wordPositionLeft,wordPositionBottom,wordPositionRight,line_number,position_in_line,revealMode,clickDurationMs,hoverDurationMs,relativeXInWord,relativeYInWord,totalWordsInItem,response,response_correct,onestop_block_level,onestop_paragraph_index,device,hand,prolific_pid,prolific_study_id,prolific_session_id,experiment_start_time,ParticipantId,experiment_end_time,experiment_duration,glb_ProlificId,glb_ProlificID,glb_SubjectId,glb_SubjectID,glb_study_key
29302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,80, “protect ,569,363,2903645,351.1625061035156,533.25,371.1625061035156,599.2750015258789,7,4,,,,,,,,,elementary,1,,,,,,,,,,,,,,
29351,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,80, “protect ,570,363,2903694.0999999996,351.1625061035156,533.25,371.1625061035156,599.2750015258789,7,4,,,,,,,,,elementary,1,,,,,,,,,,,,,,
29410,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,80, “protect ,570,363,2903753.6999999993,351.1625061035156,533.25,371.1625061035156,599.2750015258789,7,4,,,,,,,,,elementary,1,,,,,,,,,,,,,,
29455,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,80, “protect ,574,363,2903798.1999999993,351.1625061035156,533.25,371.1625061035156,599.2750015258789,7,4,,,,,,,,,elementary,1,,,,,,,,,,,,,,
29505,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,80, “protect ,579,363,2903848.3000000007,351.1625061035156,533.25,371.1625061035156,599.2750015258789,7,4,,,,,,,,,elementary,1,,,,,,,,,,,,,,
29553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,80, “protect ,586,363,2903896.0999999996,351.1625061035156,533.25,371.1625061035156,599.2750015258789,7,4,,,,,,,,,elementary,1,,,,,,,,,,,,,,
29583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,80, “protect ,536,363,,341.1625061035156,533.2500095367432,381.1625061035156,599.2750129699707,7,4,hover,599.8000000007451,599.8000000007451,0.9049600508341245,0.5459373474121094,104,,,elementary,1,,,,,,,,,,,,,,
29604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,81, native ,602,365,2903946.9000000004,351.1625061035156,599.2750244140625,371.1625061035156,652.3125267028809,7,5,,,,,,,,,elementary,1,,,,,,,,,,,,,,
29651,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,81, native ,606,365,2903994.1999999993,351.1625061035156,599.2750244140625,371.1625061035156,652.3125267028809,7,5,,,,,,,,,elementary,1,,,,,,,,,,,,,,
29703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,81, native ,613,365,2904046.5,351.1625061035156,599.2750244140625,371.1625061035156,652.3125267028809,7,5,,,,,,,,,elementary,1,,,,,,,,,,,,,,
29751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,81, native ,617,365,2904094.1999999993,351.1625061035156,599.2750244140625,371.1625061035156,652.3125267028809,7,5,,,,,,,,,elementary,1,,,,,,,,,,,,,,
29804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,81, native ,631,365,2904147.0999999996,351.1625061035156,599.2750244140625,371.1625061035156,652.3125267028809,7,5,,,,,,,,,elementary,1,,,,,,,,,,,,,,
29835,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,81, native ,600,364,,341.1625061035156,599.2750129699707,381.1625061035156,652.3125133514404,7,5,hover,251.69999999925494,251.69999999925494,0.8621256036041381,0.5959373474121094,104,,,elementary,1,,,,,,,,,,,,,,
29854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,82, and ,678,365,2904196.9000000004,351.1625061035156,652.3125,371.1625061035156,687.3500022888184,7,6,,,,,,,,,elementary,1,,,,,,,,,,,,,,
29903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,82, and ,686,365,2904246.6999999993,351.1625061035156,652.3125,371.1625061035156,687.3500022888184,7,6,,,,,,,,,elementary,1,,,,,,,,,,,,,,
29934,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,82, and ,663,365,,341.1625061035156,652.3125133514404,381.1625061035156,687.350019454956,7,6,hover,98.5,98.5,0.9900101492976712,0.5959373474121094,104,,,elementary,1,,,,,,,,,,,,,,
29953,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,83, ancestral ,691,365,2904296.5999999996,351.1625061035156,687.3500366210938,371.1625061035156,765.4000396728516,7,7,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30012,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,83, ancestral ,691,365,2904355,351.1625061035156,687.3500366210938,371.1625061035156,765.4000396728516,7,7,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,83, ancestral ,701,365,2904396.8000000007,351.1625061035156,687.3500366210938,371.1625061035156,765.4000396728516,7,7,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,83, ancestral ,713,365,2904445.5999999996,351.1625061035156,687.3500366210938,371.1625061035156,765.4000396728516,7,7,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30152,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,83, ancestral ,717,365,2904495,351.1625061035156,687.3500366210938,371.1625061035156,765.4000396728516,7,7,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30204,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,83, ancestral ,725,365,2904546.6999999993,351.1625061035156,687.3500366210938,371.1625061035156,765.4000396728516,7,7,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,83, ancestral ,728,365,2904595.8000000007,351.1625061035156,687.3500366210938,371.1625061035156,765.4000396728516,7,7,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30302,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,83, ancestral ,740,365,2904645.5,351.1625061035156,687.3500366210938,371.1625061035156,765.4000396728516,7,7,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30353,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,83, ancestral ,751,365,2904695.8000000007,351.1625061035156,687.3500366210938,371.1625061035156,765.4000396728516,7,7,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30400,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,83, ancestral ,689,365,,341.1625061035156,687.350019454956,381.1625061035156,765.400032043457,7,7,hover,466.5,466.5,0.9820623726117976,0.5959373474121094,104,,,elementary,1,,,,,,,,,,,,,,
30403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,84, coca” ,768,365,2904746.1999999993,351.1625061035156,765.4000244140625,371.1625061035156,814.4250259399414,7,8,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,84, coca” ,788,366,2904797.5999999996,351.1625061035156,765.4000244140625,371.1625061035156,814.4250259399414,7,8,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,84, coca” ,801,366,2904846.5,351.1625061035156,765.4000244140625,371.1625061035156,814.4250259399414,7,8,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30552,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,84, coca” ,808,366,2904895.0999999996,351.1625061035156,765.4000244140625,371.1625061035156,814.4250259399414,7,8,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30583,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,84, coca” ,768,365,,341.1625061035156,765.400032043457,381.1625061035156,814.4250068664551,7,8,hover,183.40000000037253,183.40000000037253,0.9709330423605522,0.6209373474121094,104,,,elementary,1,,,,,,,,,,,,,,
30604,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,85, as ,819,365,2904947.0999999996,351.1625061035156,814.4249877929688,371.1625061035156,838.4374885559082,7,9,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30653,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,85, as ,823,365,2904996.0999999996,351.1625061035156,814.4249877929688,371.1625061035156,838.4374885559082,7,9,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30700,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,85, as ,816,365,,341.1625061035156,814.4250068664551,381.1625061035156,838.4374942779541,7,9,hover,116.30000000074506,116.30000000074506,0.8568455562705276,0.5959373474121094,104,,,elementary,1,,,,,,,,,,,,,,
30703,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,86, part ,840,365,2905046.0999999996,351.1625061035156,838.4375,371.1625061035156,874.4625015258789,7,10,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30751,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,86, part ,843,364,2905094.4000000004,351.1625061035156,838.4375,371.1625061035156,874.4625015258789,7,10,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30804,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,86, part ,848,364,2905147.0999999996,351.1625061035156,838.4375,371.1625061035156,874.4625015258789,7,10,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30854,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,86, part ,852,364,2905197.4000000004,351.1625061035156,838.4375,371.1625061035156,874.4625015258789,7,10,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30900,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,86, part ,840,365,,341.1625061035156,838.4374942779541,381.1625061035156,874.4625129699707,7,10,hover,200.09999999962747,200.09999999962747,0.598542526969578,0.5709373474121093,104,,,elementary,1,,,,,,,,,,,,,,
30902,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,87, of ,876,369,2905245.6999999993,351.1625061035156,874.4625244140625,371.1625061035156,894.4875240325928,7,11,,,,,,,,,elementary,1,,,,,,,,,,,,,,
30963,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,87, of ,879,371,2905306.6999999993,351.1625061035156,874.4625244140625,371.1625061035156,894.4875240325928,7,11,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31004,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,87, of ,879,371,2905347.5999999996,351.1625061035156,874.4625244140625,371.1625061035156,894.4875240325928,7,11,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31052,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,87, of ,879,371,2905395.5999999996,351.1625061035156,874.4625244140625,371.1625061035156,894.4875240325928,7,11,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31115,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,87, of ,879,371,2905458.0999999996,351.1625061035156,874.4625244140625,371.1625061035156,894.4875240325928,7,11,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31164,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,87, of ,879,371,2905507.0999999996,351.1625061035156,874.4625244140625,371.1625061035156,894.4875240325928,7,11,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,87, of ,884,369,2905546.1999999993,351.1625061035156,874.4625244140625,371.1625061035156,894.4875240325928,7,11,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31234,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,87, of ,876,369,,341.1625061035156,874.4625129699707,381.1625061035156,894.4875059127808,7,11,hover,333.90000000037253,333.90000000037253,0.7759047443563772,0.6959373474121093,104,,,elementary,1,,,,,,,,,,,,,,
31254,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,88, its ,912,369,2905597.1999999993,351.1625061035156,894.4874877929688,371.1625061035156,917.4999885559082,7,12,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31267,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,88, its ,902,369,,341.1625061035156,894.4875059127808,381.1625061035156,917.4999942779541,7,12,hover,33.40000000037253,33.40000000037253,0.7609995846308525,0.6959373474121093,104,,,elementary,1,,,,,,,,,,,,,,
31303,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,89, cultural ,929,369,2905646.5,351.1625061035156,917.5,371.1625061035156,980.5375022888184,7,13,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,89, cultural ,950,369,2905695.5,351.1625061035156,917.5,371.1625061035156,980.5375022888184,7,13,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31403,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,89, cultural ,952,367,2905745.9000000004,351.1625061035156,917.5,371.1625061035156,980.5375022888184,7,13,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,89, cultural ,975,367,2905797.5999999996,351.1625061035156,917.5,371.1625061035156,980.5375022888184,7,13,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31500,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,89, cultural ,919,369,,341.1625061035156,917.4999942779541,381.1625061035156,980.537519454956,7,13,hover,232.7999999988824,232.7999999988824,0.9914730241479696,0.6709373474121094,104,,,elementary,1,,,,,,,,,,,,,,
31503,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,90, heritage ,982,368,2905846.3000000007,351.1625061035156,980.5375366210938,371.1625061035156,1050.5875396728516,7,14,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31553,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,90, heritage ,1012,368,2905895.9000000004,351.1625061035156,980.5375366210938,371.1625061035156,1050.5875396728516,7,14,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31601,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,90, heritage ,1013,368,2905944.3000000007,351.1625061035156,980.5375366210938,371.1625061035156,1050.5875396728516,7,14,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31660,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,90, heritage ,1013,368,2906003.0999999996,351.1625061035156,980.5375366210938,371.1625061035156,1050.5875396728516,7,14,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31705,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,90, heritage ,1002,373,2906047.6999999993,351.1625061035156,980.5375366210938,371.1625061035156,1050.5875396728516,7,14,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31733,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,90, heritage ,982,368,,341.1625061035156,980.537519454956,381.1625061035156,1050.587532043457,7,14,hover,233.40000000037253,233.40000000037253,0.07797972253242158,0.8459373474121094,104,,,elementary,1,,,,,,,,,,,,,,
31753,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,89, cultural ,967,375,2906096.0999999996,351.1625061035156,917.5,371.1625061035156,980.5375022888184,7,13,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,89, cultural ,979,375,,341.1625061035156,917.4999942779541,381.1625061035156,980.537519454956,7,13,hover,50.09999999962747,50.09999999962747,0.5314295830615466,0.8459373474121094,104,,,elementary,1,,,,,,,,,,,,,,
31800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,88, its ,916,375,,341.1625061035156,894.4875059127808,381.1625061035156,917.4999942779541,7,12,hover,16.5,16.5,0.9348182493717557,0.8459373474121094,104,,,elementary,1,,,,,,,,,,,,,,
31803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,86, part ,861,375,2906146,351.1625061035156,838.4375,371.1625061035156,874.4625015258789,7,10,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31817,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,86, part ,861,375,,341.1625061035156,838.4374942779541,381.1625061035156,874.4625129699707,7,10,hover,16.700000001117587,16.700000001117587,0.6263010136076879,0.8459373474121094,104,,,elementary,1,,,,,,,,,,,,,,
31852,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,84, coca” ,801,376,,341.1625061035156,765.400032043457,381.1625061035156,814.4250068664551,7,8,hover,34.5,34.5,0.09382907330704193,0.9959373474121094,104,,,elementary,1,,,,,,,,,,,,,,
31855,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,100, is ,742,383,2906197.9000000004,391.1625061035156,725.3875122070312,411.1625061035156,743.3875122070312,8,9,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31867,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,100, is ,742,383,,381.1625061035156,725.3875064849854,421.1625061035156,743.3875122070312,8,9,hover,15.599999999627471,15.599999999627471,0.9229160130026034,0.04593734741210938,104,,,elementary,1,,,,,,,,,,,,,,
31884,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,99, ... ,719,383,,381.1625061035156,705.3750190734863,421.1625061035156,725.3875064849854,8,8,hover,16.799999998882413,16.799999998882413,0.6808239598784138,0.04593734741210938,104,,,elementary,1,,,,,,,,,,,,,,
31903,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,98, state ,672,383,2906245.8000000007,391.1625061035156,661.3500366210938,411.1625061035156,705.3750381469727,8,7,,,,,,,,,elementary,1,,,,,,,,,,,,,,
31916,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,98, state ,693,383,,381.1625061035156,661.3500118255615,421.1625061035156,705.3750190734863,8,7,hover,33,33,0.24190769837841383,0.04593734741210938,104,,,elementary,1,,,,,,,,,,,,,,
31952,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,97, natural ,644,396,2906295.5999999996,391.1625061035156,601.2999877929688,411.1625061035156,661.3499870300293,8,6,,,,,,,,,elementary,1,,,,,,,,,,,,,,
32000,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,97, natural ,655,389,,381.1625061035156,601.300012588501,421.1625061035156,661.3500118255615,8,6,hover,83.60000000149012,83.60000000149012,0.1615318490381023,0.3959373474121094,104,,,elementary,1,,,,,,,,,,,,,,
32003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,96, its ,590,397,2906346.5999999996,391.1625061035156,578.2875366210938,411.1625061035156,601.3000373840332,8,5,,,,,,,,,elementary,1,,,,,,,,,,,,,,
32016,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,96, its ,590,397,,381.1625061035156,578.2875308990479,421.1625061035156,601.300012588501,8,5,hover,16.399999998509884,16.399999998509884,0.5089615826319203,0.3959373474121094,104,,,elementary,1,,,,,,,,,,,,,,
32054,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,95, “in ,564,401,2906396.9000000004,391.1625061035156,553.2750244140625,411.1625061035156,578.287525177002,8,4,,,,,,,,,elementary,1,,,,,,,,,,,,,,
32100,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,95, “in ,574,397,,381.1625061035156,553.2750129699707,421.1625061035156,578.2875308990479,8,4,hover,83.5,83.5,0.10894493060458695,0.5459373474121094,104,,,elementary,1,,,,,,,,,,,,,,
32102,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,94, coca ,548,403,2906445.5999999996,391.1625061035156,510.25,411.1625061035156,553.2750015258789,8,3,,,,,,,,,elementary,1,,,,,,,,,,,,,,
32150,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,94, coca ,548,403,,381.1625061035156,510.25000381469727,421.1625061035156,553.2750129699707,8,3,hover,50.100000001490116,50.100000001490116,0.1336431135796278,0.5459373474121094,104,,,elementary,1,,,,,,,,,,,,,,
32154,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,93, that ,491,403,2906497.0999999996,391.1625061035156,475.2250061035156,411.1625061035156,510.25000762939453,8,2,,,,,,,,,elementary,1,,,,,,,,,,,,,,
32183,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,hover_association,2,1,ele,5,1,27,28,93, that ,491,403,,381.1625061035156,475.2250003814697,421.1625061035156,510.25000381469727,8,2,hover,33.399999998509884,33.399999998509884,0.022127039045342287,0.5459373474121094,104,,,elementary,1,,,,,,,,,,,,,,
32203,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,92, says ,462,403,2906546,391.1625061035156,433.2124938964844,411.1625061035156,475.2249946594238,8,1,,,,,,,,,elementary,1,,,,,,,,,,,,,,
32253,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,raw_position_sample,2,1,ele,5,1,27,28,92, says ,456,402,2906596,391.1625061035156,433.2124938964844,411.1625061035156,475.2249946594238,8,1,,,,,,,,,elementary,1,,,,,,,,,,,,,,
